,,,,,,,,
1,か(る),1,字,,草をかる。草をかり取る。,1,,
,乂(る),,,,,,,
2,ひじかけ,4,字,,脇息。ひじを置いて休息する道具。,2,,
,几,,,,,,,
3,さじ,2,字,,食べ物や液体、粉末をすくい取る、,3,,
,匕,,,,金属や木などの器具。,,,
4,はこ,2(は○),字,,はこ。四角い箱。,2,,
,匚,,,,,,,
5,うえき,,字,,使者として他国に行ったり、,1,,
,于役,,,,国境の警備に行ったりすること。,,,
6,ここ(に),,字,,ある時点、場所をさす言葉。,2,,
,于(に),,,,この時にあたり。この所で。,,,
7,たか(い),,字,,山などが高くつきでているさま。,2,,
,兀(い),,,,,,,
8,けつけつ、げつげつ,4(○つ○○),字,,孤立しているさま。また、抜けでているさま。,2,,
,孑孑,,,,,,,
9,しかいせん,,字,,道教における仙人になる方法の一つ。,1,,
,尸解仙,,,,蟬が殻から脱け出すようにしてなる。,,,
10,かばねどころ,,字,,死骸を埋めるところ。墓場。,3,,
,尸所,,,,また、死に場所。,,,
11,(たおれて)のちや(む),,字,,死んだあとでやっと終わること。,3,,
,(斃れて)后已(む),,,,,,,
12,ちい(さい),,字,,物の度合が、同類のものを下回っている。,1,,
,幺(さい),,,,,,,
13,ゆうよく,,字,,海上をあちこちと航行すること。,2,,
,遊弋,,,,,,,
14,いぐるみ,4,字,,鳥や魚を捕らえるための狩猟道具。,3,,
,弋,,,,,,,
15,げっきょう,5,字,動,蚊の幼虫のこと。,3,,
,孑孒,,,,,,,
16,ああ,,字,,あげまきのさま。,1,,
,丫丫,,,,,,,
17,ひと(つ),,字,,「一つ」に同じ。,1,,
,弌(つ),,,,,,,
18,こじき,3,字,,物をねだること。また、その人。,4,,
,丐,,,,,,,
19,あ(たる),,字,,匹敵する。対等である。,2,,
,亢(たる),,,,,,,
20,たか(い),,字,,高まる。亢進する。,2,,
,亢(い),,,,,,,
21,じょうそん,,字,,自分より七代後の子孫。昆孫の子。,3,,
,仍孫,,,,,,,
22,よ(る),,字,,はなれずに依存すること。,2,,
,仍(る),,,,,,,
23,いや(しい),,字,,身分が低いさま。,2,,
,仄(しい),,,,,,,
24,ぜんふこうけい,,字,,次々に犠牲者が出ること。,3,,
,前仆後継,,,,又は、犠牲を恐れることなく進むこと。,,,
25,つと(める),,字,,力を尽くす。努力する。,3,,
,仂(める),,,,,,,
26,かいかい、くわいくわい,,字,,思い切りがよいさま。,1,,
,夬夬,,,,,,,
27,ゆがけ,3,字,,弓を引くとき、指を傷つけないために,4,,
,夬,,,,用いる革の手袋。,,,
28,わか(い),,字,,生まれてから年数がたっていないこと。,1,,
,夭(い),,,,,,,
29,わかじに,4,字,,早死にすること。,1,,
,夭,,,,,,,
30,いいんふてい,,字,,大きな望みのために、,2,,
,伊尹負鼎,,,,卑しい身分に身を落とすこと。,,,
31,ただ(す),,字,,正しくないものを正しく変える。,3,,
,尹(す),,,,,,,
32,かげき,,字,,古代中国で使われていたほこ。,2,,
,戈戟,,,,,,,
33,いくさ,3,字,,戦い。戦争。,2,,
,戈,,,,,,,
34,かま(える),,字,,組み立てる。ととのえつくる。,3,,
,扎(える),,,,,,,
35,どくえつ,,字,,よみかえること。,4,,
,読曰,,,,,,,
36,ぶぼうのひと,,字,,窮地に陥ったときに、,3,,
,毋望之人,,,,求めなくても助けてくれる人のこと。,,,
37,う(ける),,字,,慎んで受けること。,2,,
,丕(ける),,,,,,,
38,おお(きい),,字,,盛大なさま。,1,,
,丕(きい),,,,おおいにふくらんでりっぱなさま。,,,
39,うたが(う),,字,,事実と違うのではないか、,4,,
,弍(う),,,,間違ってはいないかと思う。,,,
40,あげまき,4,字,,昔の子どもの髪形。,1,,
,丱,,,,また、その髪型の子ども。,,,
41,ひょうじょう,,字,,たよりとすること。,1,,
,憑仗,,,,,,,
42,よ(る),,字,,すがりたよる。頼む。,2,,
,仗(る),,,,よりどころにする。,,,
43,きゅうじん(のこう),,字,,仕事を完遂する間際の、,1,,
,九仞(の功),,,,最後のひと踏ん張りのこと。,,,
44,はか(る),,字,,深さをはかること。,3,,
,仭(る),,,,,,,
45,かしら,3,字,,千人の長。,4,,
,仟,,,,,,,
46,ぜんぜん,,字,,次第に進んでいくさま。,1,,
,冉冉,,,,,,,
47,しな(やか),,字,,弾力に富んで、よくしなうさま。,3,,
,冉(やか),,,,,,,
48,き(る),,字,,刀で切る。,2,,
,刋(る),,,,,,,
49,うとそうそう,,字,,歳月が慌しく過ぎていくことのたとえ。,2,,
,烏兎匆匆,,,,,,,
50,いそが(しい),,字,,着きがなく、めまぐるしい。,2,,
,匆(しい),,,,,,,
51,くさ,2,字,,草。草の総称。,2,,
,卉,,,,,,,
52,さか(ん),,字,,積極的で元気がよい様子。,3,,
,卉(ん),,,,,,,
53,さかずき,4,字,,お酒を飲む容器。,3,,
,卮,,,,四升入りの大きいさかずき。,,,
54,ていしょく,,字,,ねんごろに頼むこと。,1,,
,叮嘱,,,,,,,
55,ねんご(ろ),,字,,念入りにたのむこと。,4,,
,叮(ろ),,,,,,,
56,むさぼ(る),,字,,飲食物や財貨をむさぼること。,3,,
,叨(る),,,,,,,
57,かます,,字,,穀物などを入れるのに用いる、,3,,
,叺,,,,むしろで作った袋。,,,
58,いり(のくちをあける),,字,,「圦」は、堤に埋めて、,1,,
,圦(の口を開ける),,,,用水・下水の流れを調節する樋。,,,
