,,,,,,,,
1,のり,2,字,,まだ乾かないねばりけのある血。,0,,
,生血,,,,血のり。,,,
2,なまめ,3,字,,生のままの海藻。,0,,
,生海布,,,,海にあるままの海藻。,,,
3,はらん,3(は○○),字,植,ユリ科の多年草。,0,,
,一葉,,,,,,,
4,ちょっと,4(○○○と),字,,少しの間。簡単に。,0,,
,一寸,,,,,,,
5,ふたの,3,字,,反物のふつうの二倍の幅。,0,,
,二布,,,,,,,
6,しおで,,字,,馬具の名。,0,,
,四方手,,,,,,,
7,うこぎ,3,字,植,ウコギ科の落葉低木。中国原産。,0,,
,五加,,,,,,,
8,いか,2,字,,五十日のこと。,0,,
,五十日,,,,「五十日の祝・五十日の餅」の略。,,,
9,はくちょうげ,,字,植,アカネ科の常緑小低木。,0,,
,六月雪,,,,,,,
10,りっけい、りくけい,,字,,儒教で尊ぶ六種の経典。,0,,
,六経,,,,,,,
11,とち,2,字,植,トチノキ科の落葉高木。,0,,
,七葉樹,,,,,,,
12,やひらで,,字,,神前への供物を盛る大形の器。,0,,
,八枚手,,,,,,,
13,くされだま,5,字,植,サクラソウ科の多年草。,0,,
,草連玉,,,,,,,
14,ひいらぎなんてん,8,字,植,メギ科の常緑低木。,0,,
,十大功労,,,,,,,
15,ふし,2,字,,ヌルデの若芽などに,0,,
,五倍子,,,,寄生虫がついてできるこぶ状のもの。,,,
16,ほていちく,5,字,植,イネ科のタケ。マダケの変種。,0,,
,人面竹,,,,,,,
17,すずし,3(す○○),字,,練らないままの生糸で織った布。,0,,
,生絹,,,,,,,
18,くだら,3,字,地,四世紀から七世紀にかけて,0,,
,百済,,,,朝鮮半島にあった国。,,,
19,めて,2,字,,ウマの手綱をとるほうの手。みぎの手。,0,,
,右手,,,,,,,
20,ゆんで,3,字,,弓を持つほうの手。ひだりの手。,0,,
,左手,,,,,,,
21,たす(ける),,字,,手助けをする。,0,,
,右(ける),,,,,,,
22,とかく、とこう,3(と○○),字,,あれやこれや。,0,,
,左右,,,,,,,
23,きざ,2,字,,服装や言動などが不自然に気取っていて、,0,,
,気障,,,,いやな感じを与えること。,,,
24,かこ,2,字,,船を操る人。船乗り。,0,,
,水手,,,,,,,
25,みくまり,4(○○○り),字,,山から流れでる水が分かれる所。,0,,
,水分,,,,分水嶺。,,,
26,みなまた,4,字,,水の流れが分かれる所。,0,,
,水派,,,,,,,
27,わせ,2,字,,早熟な人。ませた子ども。,0,,
,早生,,,,,,,
28,あまがつ,4,字,,古く、祓のときに幼児の形代として,0,,
,天児,,,,凶事を移し負わせた人形。,,,
29,ちちこぐさ,5,字,植,キク科の多年草。山野に自生。,0,,
,天青地白,,,,,,,
30,すめらみこと、すべらみこと,6,字,,<天皇|てんのう>を敬っていう語。,0,,
,天皇,,,,,,,
31,あまご,3,字,動,サケ科の淡水魚。,0,,
,天魚,,,,,,,
32,ちりけ,3,字,,灸をすえる点の一つ。,0,,
,天柱,,,,両肩の中央で、うなじの下。,,,
33,あいろ,3,字,,物事の様子。区別。文目。,0,,
,文色,,,,,,,
34,いれずみ,4(○○○み),字,,肌に針や刃物で傷をつけて色素を入れ、,0,,
,文身,,,,文字・模様・絵などを彫りつけること。,,,
35,くら(べる),,字,,他のものと比較して調べ合わせる。,0,,
,校(べる),,,,,,,
36,そうじみ,4(○○○み),字,,まさしくその人。本人。当人。,0,,
,正身,,,,,,,
37,まとも,3,字,,まっすぐ向かい合うこと。,0,,
,正面,,,,,,,
38,たうど、とうど,3,字,,田打ちや田植えをする人。,0,,
,田人,,,,田ではたらく人。,,,
39,か(る),,字,,鳥・獣・魚を追って、獲物にすること。,0,,
,田(る),,,,,,,
40,ゆう,2,字,,コウゾの皮を糸としたもの。,0,,
,木綿,,,,<木綿|もめん>とは別の意味。,,,
41,こんぱす,4,字,,円などを描くのに用いる製図用具。,0,,
,円規,,,,,,,
42,いこ(う),2,字,,やすむこと。くつろぐこと。,0,,
,休(う),,,,,,,
43,たおやめ、たわやめ,,字,,しなやかで美しい女性。かよわい女性。,0,,
,手弱女,,,,,,,
44,なまりぶし,5,字,,蒸したカツオの身を生干しにした食品。,0,,
,生節,,,,,,,
45,りっとる,4,字,単,メートル法の単位。,0,,
,立,,,,,,,
46,じゅだい,,字,,皇后となる女性が正式に内裏に入ること。,0,,
,入内,,,,,,,
47,せ,1,字,動,カメノテの別称。,0,,
,石花,,,,,,,
48,めあ(わせる),,字,,女と男と合わせて結婚させること。,0,,
,女(わせる),,,,,,,
49,うつ(ろ),,字,,中身のないこと。空であること。,0,,
,空(ろ),,,,,,,
50,あこ,2,字,,火葬の時、導師が遺体に点火する儀式。,0,,
,下火,,,,<下火|したび>とは別の意味。,,,
51,まなこ、かなめ,3,字,,動物のものを見る器官。,0,,
,目,,,,,,,
52,まぐわい,,字,,目を合わせて愛情を確かめ合うこと。,0,,
,目合,,,,,,,
53,ひるめ,3,字,,日の女神。天照大御神の美称。,0,,
,日女,,,,,,,
54,おおわだ,4,字,,川や湖が大きくめり込んだ場所。,0,,
,大曲,,,,<大曲|おおまがり>とは別の意味。,,,
55,おおむらじ,,字,,大和朝廷で政治を行ったもの。,0,,
,大連,,,,,,,
56,うし,2,字,,学者や支障を尊敬して言う語。,0,,
,大人,,,,<大人|おとな>とは別の意味。,,,
57,たよ(り),,字,,しらせ。おとずれ。,0,,
,音(り),,,,,,,
58,さば,2,字,動,サバ科の海魚。,0,,
,青花魚,,,,,,,
59,かれい,3,字,動,カレイ科の海魚。,0,,
,王余魚,,,,,,,
60,ほいな(い),,字,,不本意であること。,0,,
,本意無(い),,,,,,,
61,うど,2,字,植,ウコギ科の多年草。,0,,
,土当帰,,,,,,,
62,うぉっか,4(○ぉ○○),字,,ロシア原産のアルコール度の高い蒸留酒。,0,,
,火酒,,,,,,,
63,さかやき,4(○か○○),字,,頭髪を半月形にそり落とした髪型。,0,,
,月代,,,,,,,
64,いさな,3,字,,小さな魚。こざかな。ざこ。,0,,
,小魚,,,,,,,
65,おば(さん),,字,,他人の年輩の女性を呼ぶ語。,0,,
,小母(さん),,,,,,,
66,さざなみ,4(○ざ○○),字,,水面に立つ小さい波。さざれなみ。,0,,
,小波,,,,,,,
67,ささ,2,字,植,イネ科の多年生植物。,0,,
,小竹,,,,小形で丈の低いタケ類。,,,
68,ぼや,2,字,,大事に至る前に消し止められた火。,0,,
,小火,,,,,,,
69,ひこ,2,字,,口の奥の中央に垂れ下がった突起。,0,,
,小舌,,,,,,,
70,ねそう,3,字,,生まれた年の星をまつって開運を祈ること。,0,,
,年星,,,,,,,
71,つと(める),,字,,力をこめてがんばる。精を出す。励む。,0,,
,力(める),,,,,,,
72,かりん,3,字,植,バラ科の落葉小高木。中国原産。,0,,
,花梨,,,,,,,
73,えのこ,,字,,イヌの子。えのころ。,0,,
,犬子,,,,,,,
74,ほとり,3(○と○),字,,その付近。近辺。あたり。そば。,0,,
,上,,,,,,,
75,たてまつ(る),4,字,,さしあげる。献上する。,0,,
,上(る),,,,,,,
76,かんだちめ、かんだちべ,,字,,宮中に仕えた大臣・大中納言・参議と,0,,
,上達部,,,,三位以上の人の総称。,,,
77,かるめる,4(○る○○),字,,音の高低。かりめり。めりかり。,0,,
,上下,,,,,,,
78,ちいほあき、ちいおあき,,字,,限りない年月。,0,,
,千五百秋,,,,,,,
79,もう(す),,字,,率直に言う。はっきりと告げる。,0,,
,白(す),,,,,,,
80,せりふ,3(せ○○),字,,俳優が劇中の人物として言う言葉。,0,,
,白,,,,転じて、言い分。言いぐさ。,,,
81,あおうま,4,字,,白い毛色のウマ。また、葦毛のウマ。,0,,
,白馬,,,,,,,
82,おしろい,,字,,顔や首筋などに塗布し、,0,,
,白粉,,,,肌を色白に見せるための化粧品。,,,
83,しらふ,3,字,,酒を飲んでいない普段の状態。,0,,
,白面,,,,<白面|はくめん>とは別の意味。,,,
84,ひよどりじょうご,8,字,植,ナス科のつる性多年草。,0,,
,白英,,,,,,,
85,べいごま、ばいごま,4,字,,バイの殻に鉛を溶かしこんで作ったこま。,0,,
,貝独楽,,,,また、それに似せて鉄で作ったこま。,,,
86,あらわ(れる),3,字,,あらわす。あらわになる。,0,,
,見(れる),,,,,,,
87,かわわ、かわわた,,字,,川が折れ曲がってゆるやかに流れている所。,0,,
,川曲,,,,,,,
88,こうほね,,字,植,スイレン科の多年草。,0,,
,川骨,,,,,,,
89,おとこえし,5,字,植,オミナエシ科の多年草。山野に自生。,0,,
,男郎花,,,,,,,
90,なんじ,3(な○○),字,,第二人称代名詞。おまえ。なれ。な。,0,,
,女,,,,,,,
91,へくそかずら,6,字,植,アカネ科のつる性多年草。,0,,
,女青,,,,,,,
92,おやま,3,字,,歌舞伎で、女の役をする男の役者。,0,,
,女形,,,,,,,
93,しめなわ,4,字,,神域を区別したり、,0,,
,七五三縄,,,,邪神を防いだりするために張る縄。,,,
94,あまじ,3,字,,天上にあるというみち。また天にのぼるみち。,0,,
,天道,,,,,,,
95,やままゆ,4(○○○ゆ),字,動,ヤママユガ科のガ。,0,,
,天蚕,,,,,,,
96,こがね,3,字,,金のように輝いて見える色の一種。,0,,
,金,,,,,,,
97,いとよりだい,6,字,動,イトヨリダイ科の海魚。,0,,
,金糸魚,,,,,,,
98,ぴらみっど,5(○○み○○),字,,石などで作られた大きな四角錐の建造物。,0,,
,金字塔,,,,,,,
99,みずひき,4,字,植,タデ科の多年草。,0,,
,金線草,,,,,,,
100,いのち,3(い○○),字,,生物の生きる力・期間。,0,,
,生,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
